reference_directional_segment_id,scope,travel_direction,signal_relative_direction,bin_count,starts_at_one,contiguous_index_from_reference,distance_ordered_from_reference,first_bin_start_zero,all_bin_ends_gt_starts,segment_length_ft,last_bin_end_ft_from_reference,length_difference_ft,travel_order_index_ok,qa_status
rds_oseg_rge_rc_0030637_rn_189295_47_334356_26_sgn_signal_000753_rc_0030637_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,48,TRUE,TRUE,TRUE,TRUE,TRUE,2395.164,2395.164,0.0,TRUE,pass
rds_oseg_rge_rc_0030687_sgn_signal_003568_rc_0030687_sgn_signal_003327_rc_0030687_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1041.862,1041.862,0.0,TRUE,pass
rds_oseg_rge_rc_0030687_sgn_signal_003568_rc_0030687_sgn_signal_003327_rc_0030687_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1041.862,1041.862,0.0,TRUE,pass
rds_oseg_rge_rc_0030877_rn_164192_52_311545_56_sgn_signal_002141_rc_0030877_signal_002141_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,55.704,55.704,0.0,TRUE,pass
rds_oseg_rge_rc_0030877_rn_164192_52_311545_56_sgn_signal_002141_rc_0030877_signal_002141_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,55.704,55.704,0.0,TRUE,pass
rds_oseg_rge_rc_0030877_sgn_signal_002102_rc_0030877_sgn_signal_002142_rc_0030877_signal_002142_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,969.67,969.67,0.0,TRUE,pass
rds_oseg_rge_rc_0030877_sgn_signal_002102_rc_0030877_sgn_signal_002142_rc_0030877_signal_002142_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,969.67,969.67,0.0,TRUE,pass
rds_oseg_rge_rc_0030877_sgn_signal_002141_rc_0030877_sgn_signal_002102_rc_0030877_signal_002141_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,897.511,897.511,0.0,TRUE,pass
rds_oseg_rge_rc_0030877_sgn_signal_002141_rc_0030877_sgn_signal_002102_rc_0030877_signal_002141_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,897.511,897.511,0.0,TRUE,pass
rds_oseg_rge_rc_0031081_rn_198402_55_327331_36_sgn_signal_001160_rc_0031081_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,260.181,260.181,0.0,TRUE,pass
rds_oseg_rge_rc_0031081_rn_198402_55_327331_36_sgn_signal_001160_rc_0031081_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,260.181,260.181,0.0,TRUE,pass
rds_oseg_rge_rc_0031081_sgn_signal_001160_rc_0031081_rn_198501_82_327260_20_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,140.96,140.96,0.0,TRUE,pass
rds_oseg_rge_rc_0031081_sgn_signal_001160_rc_0031081_rn_198501_82_327260_20_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,140.96,140.96,0.0,TRUE,pass
rds_oseg_rge_rc_0031229_sgn_signal_003798_rc_0031229_rn_279041_46_118268_22_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1368.136,1368.136,0.0,TRUE,pass
rds_oseg_rge_rc_0031229_sgn_signal_003798_rc_0031229_rn_279041_46_118268_22_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1368.136,1368.136,0.0,TRUE,pass
rds_oseg_rge_rc_0031229_sgn_signal_003800_rc_0031229_sgn_signal_003798_rc_0031229_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1182.862,1182.862,0.0,TRUE,pass
rds_oseg_rge_rc_0031229_sgn_signal_003800_rc_0031229_sgn_signal_003798_rc_0031229_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1182.862,1182.862,0.0,TRUE,pass
rds_oseg_rge_rc_0031453_sgn_signal_001646_rc_0031453_rn_175883_99_325678_30_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2214.401,2214.401,0.0,TRUE,pass
rds_oseg_rge_rc_0031453_sgn_signal_001646_rc_0031453_rn_175883_99_325678_30_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2214.401,2214.401,0.0,TRUE,pass
rds_oseg_rge_rc_0031547_rn_172287_87_184859_70_sgn_signal_002507_rc_0031547_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,165,TRUE,TRUE,TRUE,TRUE,TRUE,8229.192,8229.192,0.0,TRUE,pass
rds_oseg_rge_rc_0031547_rn_172287_87_184859_70_sgn_signal_002507_rc_0031547_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,165,TRUE,TRUE,TRUE,TRUE,TRUE,8229.192,8229.192,0.0,TRUE,pass
rds_oseg_rge_rc_0031584_rn_181313_67_324405_94_sgn_signal_001064_rc_0031584_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1038.131,1038.131,0.0,TRUE,pass
rds_oseg_rge_rc_0031584_rn_181313_67_324405_94_sgn_signal_001064_rc_0031584_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1038.131,1038.131,0.0,TRUE,pass
rds_oseg_rge_rc_0031594_rn_178988_27_181400_83_sgn_signal_001471_rc_0031594_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,411.121,411.121,0.0,TRUE,pass
rds_oseg_rge_rc_0031594_rn_178988_27_181400_83_sgn_signal_001471_rc_0031594_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,411.121,411.121,0.0,TRUE,pass
rds_oseg_rge_rc_0031627_rn_181336_41_155736_81_sgn_signal_000389_rc_0031627_signal_000389_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,44,TRUE,TRUE,TRUE,TRUE,TRUE,2157.201,2157.201,0.0,TRUE,pass
rds_oseg_rge_rc_0031627_rn_181336_41_155736_81_sgn_signal_000389_rc_0031627_signal_000389_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,44,TRUE,TRUE,TRUE,TRUE,TRUE,2157.201,2157.201,0.0,TRUE,pass
rds_oseg_rge_rc_0031627_sgn_signal_000389_rc_0031627_rn_181921_40_156551_70_signal_000389_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1186.394,1186.394,0.0,TRUE,pass
rds_oseg_rge_rc_0031627_sgn_signal_000389_rc_0031627_rn_181921_40_156551_70_signal_000389_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1186.394,1186.394,0.0,TRUE,pass
rds_oseg_rge_rc_0031656_sgn_signal_002102_rc_0031656_sgn_signal_002142_rc_0031656_signal_002142_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,970.522,970.522,0.0,TRUE,pass
rds_oseg_rge_rc_0031656_sgn_signal_002102_rc_0031656_sgn_signal_002142_rc_0031656_signal_002142_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,970.522,970.522,0.0,TRUE,pass
rds_oseg_rge_rc_0031812_sgn_signal_003208_rc_0031812_sgn_signal_003268_rc_0031812_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,852.125,852.125,0.0,TRUE,pass
rds_oseg_rge_rc_0031812_sgn_signal_003208_rc_0031812_sgn_signal_003268_rc_0031812_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,852.125,852.125,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002302_rc_0031888_sgn_signal_002316_rc_0031888_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,68,TRUE,TRUE,TRUE,TRUE,TRUE,3360.065,3360.065,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002302_rc_0031888_sgn_signal_002316_rc_0031888_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,68,TRUE,TRUE,TRUE,TRUE,TRUE,3360.065,3360.065,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002303_rc_0031888_rn_176460_18_254124_46_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,179.64,179.64,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002303_rc_0031888_rn_176460_18_254124_46_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,179.64,179.64,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002316_rc_0031888_sgn_signal_002303_rc_0031888_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,802.351,802.351,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002316_rc_0031888_sgn_signal_002303_rc_0031888_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,802.351,802.351,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002974_rc_0031888_sgn_signal_002302_rc_0031888_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,53,TRUE,TRUE,TRUE,TRUE,TRUE,2602.768,2602.768,0.0,TRUE,pass
rds_oseg_rge_rc_0031888_sgn_signal_002974_rc_0031888_sgn_signal_002302_rc_0031888_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,53,TRUE,TRUE,TRUE,TRUE,TRUE,2602.768,2602.768,0.0,TRUE,pass
rds_oseg_rge_rc_0032059_sgn_signal_000274_rc_0032059_rn_183340_12_153032_37_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,543.522,543.522,0.0,TRUE,pass
rds_oseg_rge_rc_0032059_sgn_signal_000274_rc_0032059_rn_183340_12_153032_37_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,543.522,543.522,0.0,TRUE,pass
rds_oseg_rge_rc_0032154_sgn_signal_002336_rc_0032154_rn_168315_14_252694_58_signal_002336_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2209.8,2209.8,0.0,TRUE,pass
rds_oseg_rge_rc_0032154_sgn_signal_002336_rc_0032154_rn_168315_14_252694_58_signal_002336_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2209.8,2209.8,0.0,TRUE,pass
rds_oseg_rge_rc_0032155_rn_175151_73_251767_27_sgn_signal_002297_rc_0032155_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,71,TRUE,TRUE,TRUE,TRUE,TRUE,3522.185,3522.185,0.0,TRUE,pass
rds_oseg_rge_rc_0032155_rn_175151_73_251767_27_sgn_signal_002297_rc_0032155_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,71,TRUE,TRUE,TRUE,TRUE,TRUE,3522.185,3522.185,0.0,TRUE,pass
rds_oseg_rge_rc_0032188_rn_178087_81_311267_14_sgn_signal_001940_rc_0032188_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,179.86,179.86,0.0,TRUE,pass
rds_oseg_rge_rc_0032188_rn_178087_81_311267_14_sgn_signal_001940_rc_0032188_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,179.86,179.86,0.0,TRUE,pass
rds_oseg_rge_rc_0032190_rn_90751_83_229784_26_sgn_signal_000060_rc_0032190_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,448.18,448.18,0.0,TRUE,pass
rds_oseg_rge_rc_0032190_rn_90751_83_229784_26_sgn_signal_000060_rc_0032190_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,448.18,448.18,0.0,TRUE,pass
rds_oseg_rge_rc_0032190_sgn_signal_000060_rc_0032190_rn_90590_06_230082_86_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,14,TRUE,TRUE,TRUE,TRUE,TRUE,666.334,666.334,0.0,TRUE,pass
rds_oseg_rge_rc_0032190_sgn_signal_000060_rc_0032190_rn_90590_06_230082_86_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,14,TRUE,TRUE,TRUE,TRUE,TRUE,666.334,666.334,0.0,TRUE,pass
rds_oseg_rge_rc_0032219_rn_109402_75_147818_82_sgn_signal_001289_rc_0032219_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,455.773,455.773,0.0,TRUE,pass
rds_oseg_rge_rc_0032219_rn_109402_75_147818_82_sgn_signal_001289_rc_0032219_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,10,TRUE,TRUE,TRUE,TRUE,TRUE,455.773,455.773,0.0,TRUE,pass
rds_oseg_rge_rc_0032268_rn_181907_98_156668_50_sgn_signal_000309_rc_0032268_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,526.759,526.759,0.0,TRUE,pass
rds_oseg_rge_rc_0032268_rn_181907_98_156668_50_sgn_signal_000309_rc_0032268_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,526.759,526.759,0.0,TRUE,pass
rds_oseg_rge_rc_0032268_sgn_signal_000309_rc_0032268_rn_182642_22_158244_80_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,107,TRUE,TRUE,TRUE,TRUE,TRUE,5320.976,5320.976,0.0,TRUE,pass
rds_oseg_rge_rc_0032268_sgn_signal_000309_rc_0032268_rn_182642_22_158244_80_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,107,TRUE,TRUE,TRUE,TRUE,TRUE,5320.976,5320.976,0.0,TRUE,pass
rds_oseg_rge_rc_0032309_rn_33430_15_158130_47_sgn_signal_003112_rc_0032309_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,13,TRUE,TRUE,TRUE,TRUE,TRUE,631.268,631.268,0.0,TRUE,pass
rds_oseg_rge_rc_0032309_rn_33430_15_158130_47_sgn_signal_003112_rc_0032309_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,13,TRUE,TRUE,TRUE,TRUE,TRUE,631.268,631.268,0.0,TRUE,pass
rds_oseg_rge_rc_0032427_sgn_signal_002336_rc_0032427_rn_168315_61_252695_21_signal_002336_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2251.963,2251.963,0.0,TRUE,pass
rds_oseg_rge_rc_0032427_sgn_signal_002336_rc_0032427_rn_168315_61_252695_21_signal_002336_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2251.963,2251.963,0.0,TRUE,pass
rds_oseg_rge_rc_0032431_rn_175584_95_251498_94_sgn_signal_002570_rc_0032431_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2273.921,2273.921,0.0,TRUE,pass
rds_oseg_rge_rc_0032431_rn_175584_95_251498_94_sgn_signal_002570_rc_0032431_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2273.921,2273.921,0.0,TRUE,pass
rds_oseg_rge_rc_0032431_sgn_signal_002570_rc_0032431_sgn_signal_002571_rc_0032431_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,77,TRUE,TRUE,TRUE,TRUE,TRUE,3819.008,3819.008,0.0,TRUE,pass
rds_oseg_rge_rc_0032431_sgn_signal_002570_rc_0032431_sgn_signal_002571_rc_0032431_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,77,TRUE,TRUE,TRUE,TRUE,TRUE,3819.008,3819.008,0.0,TRUE,pass
rds_oseg_rge_rc_0032626_sgn_signal_002323_rc_0032626_sgn_signal_002980_rc_0032626_signal_002980_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2249.606,2249.606,0.0,TRUE,pass
rds_oseg_rge_rc_0032626_sgn_signal_002323_rc_0032626_sgn_signal_002980_rc_0032626_signal_002980_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2249.606,2249.606,0.0,TRUE,pass
rds_oseg_rge_rc_0032626_sgn_signal_002980_rc_0032626_sgn_signal_002309_rc_0032626_signal_002980_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,13,TRUE,TRUE,TRUE,TRUE,TRUE,631.082,631.082,0.0,TRUE,pass
rds_oseg_rge_rc_0032649_sgn_signal_003022_rc_0032649_rn_113490_94_220726_76_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,830.53,830.53,0.0,TRUE,pass
rds_oseg_rge_rc_0032649_sgn_signal_003022_rc_0032649_rn_113490_94_220726_76_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,830.53,830.53,0.0,TRUE,pass
rds_oseg_rge_rc_0032686_sgn_signal_002323_rc_0032686_sgn_signal_002980_rc_0032686_signal_002980_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2254.786,2254.786,0.0,TRUE,pass
rds_oseg_rge_rc_0032686_sgn_signal_002323_rc_0032686_sgn_signal_002980_rc_0032686_signal_002980_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2254.786,2254.786,0.0,TRUE,pass
rds_oseg_rge_rc_0032686_sgn_signal_002980_rc_0032686_sgn_signal_002309_rc_0032686_signal_002980_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,13,TRUE,TRUE,TRUE,TRUE,TRUE,631.228,631.228,0.0,TRUE,pass
rds_oseg_rge_rc_0032709_rn_192133_62_299847_77_sgn_signal_002125_rc_0032709_signal_002125_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,50,TRUE,TRUE,TRUE,TRUE,TRUE,2468.622,2468.622,0.0,TRUE,pass
rds_oseg_rge_rc_0032709_rn_192133_62_299847_77_sgn_signal_002125_rc_0032709_signal_002125_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,50,TRUE,TRUE,TRUE,TRUE,TRUE,2468.622,2468.622,0.0,TRUE,pass
rds_oseg_rge_rc_0032709_sgn_signal_002125_rc_0032709_rn_193206_52_299498_98_signal_002125_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1361.902,1361.902,0.0,TRUE,pass
rds_oseg_rge_rc_0032709_sgn_signal_002125_rc_0032709_rn_193206_52_299498_98_signal_002125_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1361.902,1361.902,0.0,TRUE,pass
rds_oseg_rge_rc_0032741_rn_90590_06_230082_86_sgn_signal_000059_rc_0032741_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,42,TRUE,TRUE,TRUE,TRUE,TRUE,2077.842,2077.842,0.0,TRUE,pass
rds_oseg_rge_rc_0032741_rn_90590_06_230082_86_sgn_signal_000059_rc_0032741_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,42,TRUE,TRUE,TRUE,TRUE,TRUE,2077.842,2077.842,0.0,TRUE,pass
rds_oseg_rge_rc_0032741_sgn_signal_000059_rc_0032741_rn_90519_43_230760_39_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,217.818,217.818,0.0,TRUE,pass
rds_oseg_rge_rc_0032741_sgn_signal_000059_rc_0032741_rn_90519_43_230760_39_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,217.818,217.818,0.0,TRUE,pass
rds_oseg_rge_rc_0032780_rn_183072_50_152730_18_sgn_signal_000274_rc_0032780_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,781.631,781.631,0.0,TRUE,pass
rds_oseg_rge_rc_0032780_rn_183072_50_152730_18_sgn_signal_000274_rc_0032780_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,781.631,781.631,0.0,TRUE,pass
rds_oseg_rge_rc_0032831_rn_131291_14_280177_12_sgn_signal_000409_rc_0032831_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,52,TRUE,TRUE,TRUE,TRUE,TRUE,2557.413,2557.413,0.0,TRUE,pass
rds_oseg_rge_rc_0032831_rn_131291_14_280177_12_sgn_signal_000409_rc_0032831_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,52,TRUE,TRUE,TRUE,TRUE,TRUE,2557.413,2557.413,0.0,TRUE,pass
rds_oseg_rge_rc_0032968_rn_49239_20_268639_69_sgn_signal_002236_rc_0032968_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,866.617,866.617,0.0,TRUE,pass
rds_oseg_rge_rc_0032968_rn_49239_20_268639_69_sgn_signal_002236_rc_0032968_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,866.617,866.617,0.0,TRUE,pass
rds_oseg_rge_rc_0033079_rn_180206_52_325093_34_sgn_signal_000815_rc_0033079_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,77.704,77.704,0.0,TRUE,pass
rds_oseg_rge_rc_0033079_rn_180206_52_325093_34_sgn_signal_000815_rc_0033079_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,77.704,77.704,0.0,TRUE,pass
rds_oseg_rge_rc_0033352_rn_271426_26_128883_47_sgn_signal_002485_rc_0033352_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,75,TRUE,TRUE,TRUE,TRUE,TRUE,3713.797,3713.797,0.0,TRUE,pass
rds_oseg_rge_rc_0033352_rn_271426_26_128883_47_sgn_signal_002485_rc_0033352_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,75,TRUE,TRUE,TRUE,TRUE,TRUE,3713.797,3713.797,0.0,TRUE,pass
rds_oseg_rge_rc_0033352_sgn_signal_002485_rc_0033352_sgn_signal_002486_rc_0033352_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,76,TRUE,TRUE,TRUE,TRUE,TRUE,3750.713,3750.713,0.0,TRUE,pass
rds_oseg_rge_rc_0033352_sgn_signal_002485_rc_0033352_sgn_signal_002486_rc_0033352_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,76,TRUE,TRUE,TRUE,TRUE,TRUE,3750.713,3750.713,0.0,TRUE,pass
rds_oseg_rge_rc_0033391_rn_162978_17_164753_95_sgn_signal_003114_rc_0033391_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2280.246,2280.246,0.0,TRUE,pass
